Mat	Red
431.3677368	527.7419434
472.2792664	537.9555664
557.3157959	641.0526123
476.5709534	527.5946045
449.765625	519.375
514.1071167	537.1428833
458.6019592	530.5882568
450.2597961	523.2989502
533.9705811	629.4117432
431.5	490.4347839
415.6000061	567.8261108
437.1272583	460.9090881
457.5769348	509.2307739
455.3308716	515.8823242
460.782135	501.7857056
428.6000061	458.6666565
486.6928711	531.4285889
430.6838684	502.580658
511.1040039	580
449.2823486	537.6470337
472.319458	523.888916
483.9785767	508.5714417
468.2160339	557.3587646
505.2882385	566.0294189
599.77948	620
467.7374878	586.875
466.9549866	550.2999878
453.3369446	485.6521606
459.4923096	543.0769043
417.2000122	527.777771
456.6021729	504.7826233
441.293335	540
472.1468811	516.875
463.8787842	560
467.6754456	583.8596191
470.4904785	473.3333435
505.2346191	589.2307739
428.5727234	505.4545593
442.9714355	512.3809814
447.25	469.5454407
443.0119934	506.7999878
419.25	498
441.890625	481.25
501.206665	572
434.5706787	521.0344849
521.237915	582.9223633
484.334137	534.6341553
464.3965149	531.4782715
433.2555542	514.666687
461.3277893	530.555542
463.7378845	534.3157959
454.7347107	516.388916
645.0205078	676.9230957
445.7250061	477.5
430.4159241	517.2727051
459.2058716	483.9215698
452.928894	546.222229
471.9634705	510.7692261
436.1474915	530.5
432.4624939	498.75
442.544281	515.1428833
446.8160095	490
437.2105408	533.6842041
461.7142944	495.1020508
422.9227295	533.1818237
433.6521606	483.0434875
454.7134094	511.2195129
480.9615479	561.1538696
449.5230713	507.3076782
457.0405273	553.2432251
492.2799988	498
466.0799866	543.0769043
455.5058899	540
498.84021	558.4782715
457.0104065	548.75
483.6856995	550.2857056
488.4583435	548.333313
479.4333191	568.333313
455.3271484	493.7142944
450.7153931	496.1538391
433.8280029	490.3999939
472.15625	511.25
451.6152649	508.6111145
447.2192383	549.2307739
436.8611145	455.555542
459.6611023	518.833313
463.4692383	513.8461304
465.9387207	533.5484009
458.5882874	528.9361572
452.5	521.8181763
448.4086304	556.0344849
610.972229	668.888916
521.690918	585.9091187
467.7939453	515.1514893
455.567749	514.1935425
449.7833252	544.444458
536.711792	524.7058716
467.0499878	535
443.8999939	487.1428528
484.3583374	548.75
502.9714355	597.1428833
468.6063843	541.7872314
497.480011	568.2105103
665.2846069	756.9230957
506.6628723	558.2857056
466.7600098	532
463.1499939	517.1428833
486.1312561	543.75
486.8900146	518
483.40625	584.5
474.2120056	548.7999878
482.980011	543.4285889
450.1022644	553.1818237
479.175293	539.5294189
487.676178	507.1428528
462.9583435	558.0952148
475.4813843	591.1627808
561.4764404	650.5882568
486.2000122	556
477.7069092	529.6551514
446.1509399	518.4905396
466.941925	476.1290283
453.381134	521.5094604
432.7260742	492.1739197
427.0464172	461.4285583
463.6225891	520
427.2270813	512.083313
431.2363586	534.5454712
474.9363708	530.9091187
458.8666687	550.555542
484.5920105	499.2000122
488.1164246	570.7462769
502.5714417	638.5714111
504.4770508	597.0491943
560.9749756	642.777771
621.2089844	693.5999756
556.7810669	604.3243408
430.2272644	513.6363525
448.4243774	533.6585083
442.8287659	520.7194214
452.9834595	517.6859741
503.9646912	540
430.1063232	493.9240417
452.0878906	538.0302734
455.0714417	520.6593628
453.1225891	513.8709717
455.1037903	534.1771851
444.5697021	515.3535156
435.9640503	521.875
423.0960083	503.2000122
465.4226074	542.4347534
561.8366699	612.366394
448.6854248	527.916687
449.2772217	546.5822754
451.7374878	515.833313
446.1543884	558.7199707
465.2357178	550.1142578
525.1483765	610
446.2684326	563.1578979
510.1363525	590.9091187
442.2515869	526.1635132
426.6798096	515.7692261
458.2373962	532.3364258
504.3357239	538.5714111
581.3181763	618.7879028
485.9981384	545.7943726
448.1300049	552.666687
442.7052612	530.5263062
464.90625	578.75
470.3689575	502.0689697
477.5835266	556.5882568
641.0187378	738.75
559.7817993	647.2727051
470.628479	527.083313
539.1149902	608.5
461.0473633	480.5263062
448.5214233	517.1428833
443.5266724	485.3333435
428.1212158	491.2121277
421	450.9090881
443.4860535	498.9333191
473.9803162	540.4098511
440.5096741	522.5806274
598.4246826	630.649353
468.9422302	535.8518677
483.8666687	466.6666565
589.2071533	594.2857056
436.6445923	497.8378296
480.7894592	517.8947144
433.7296448	523.7036743
437.7416687	495
474.3785706	610.4761963
512.7249756	622.1428833
494.7888794	526.111084
424.5020447	476.3265381
466.6319275	539.5744629
502.0460205	564.1270142
621.7037964	669.43396
452.7584534	523.6363525
450.35672	540.2985229
474.6923218	571.2692261
450.7896423	537.241394
664.7733154	654.666687
486.1477356	556.3636475
469.8283081	553.9622803
453.8135071	503.783783
450.0379333	526.2069092
430.5214233	450
424.3166809	521.666687
471.9820557	551.6239014
455.5267639	554.6478882
435.9923096	448.4230652
572.2872314	614.9019775
426.6333313	462.6666565
475.0639343	506.4590149
421.3049927	523
457.5235901	543.1428833
598.651123	615.2272949
460.5400085	516.4000244
452.2941284	502.3529358
450.1523743	542.8571167
471.0803833	555.2941284
475.9940186	529.5522461
451.3060608	538.7879028
435.0333252	502.222229
418.7083435	508.3333435
462.0612793	520
447.0890808	505.8181763
418.4333191	492
541.3400269	588
456.2805176	524.2105103
436.9654541	487.2727356
471.362793	486.0465088
566.7241211	644.8275757
456.1094666	528.9189453
573.8087158	559.1304321
621.3046265	686.9767456
473.480957	468.5714417
430.8833313	486.6666565
431.5657043	489.1428528
426.5559387	479.6610107
508.2038574	554.6153564
494.7606506	582.295105
690.8896484	731.0344849
472.8262329	543.6065674
460.6119995	492
614.5714111	594.2857056
489.6637573	533.75
470.0207214	548.7805176
593.4711304	678.666687
600.4058838	609.803894
486.6272583	521.8181763
416.1000061	455.2941284
454.9266663	553.333313
456.1285706	503.5714417
559.494751	634.3859863
626.7722168	617.777771
461.697052	538.2352905
441.008606	578.9247437
457.4389038	493.8888855
414.4846191	489.2307739
484.9674988	528
443.8057556	551.9230957
461.823822	535.2380981
470.9266663	543.4666748
501.3230896	563.8461304
473.1455383	527.7227783
511.5615234	573.8461304
447.3230896	511.5384521
445.7944336	538.888916
511.559082	520
503.1600037	632
398.5307617	513.8461304
433.2809448	514.2857056
443.4354858	513.8709717
514.1221924	533.333313
453.9877625	514.2857056
462.6484375	511.5625
435.9351807	526.2963257
448.4718018	494.8717957
462.7272034	558.503418
515.7233887	562.2510986
667.786377	696.3636475
539.690918	554.5454712
449.1428528	532.6984253
468.2394714	556.8421021
448.9208374	462.5
459.1368408	505.2631531
553.0028076	575.555542
445.9230652	470.7692261
459.1038208	522.9664917
440.4888916	513.333313
446.8200073	458
494.7393799	495.7575684
578.225647	613.333313
499.5278625	516.7088623
508.6279907	609.5999756
542.8533325	612
563.8230591	569.5384521
597.3225098	645.3521118
470.5603027	553.0158691
475.4894714	512.6315918
574.3174438	676.8253784
456.3222351	534.444458
437.7608643	517.8261108
443.3333435	506.6666565
652.1273804	685.3753052
553.0900269	634.5
564.4568481	598.1818237
631.2545166	671.8181763
558.6900024	543
545.8955688	645.777771
634.934021	672
639.8756104	704.7244263
458.8484802	543.0302734
502.3272705	585.4545288
484.8911133	556.444458
599.8695679	609.5652466
552.3757324	633.333313
558.5999756	641.111084
550.7579956	584.444458
547.8071289	587.1428833
445.6000061	519.333313
631.2750244	635
491.3740845	528.1481323
561.5193481	642.2580566
430.3333435	478.3333435
630	630.56604
556.638916	606.666687
526.9038696	600.7692261
568.0999756	606.8571167
602.3820801	620.8955078
514.1652222	533.9130249
553.2809448	548.5714111
595.0904541	687.6190186
578.1694946	602.711853
640.7441406	729.5
568.0184937	610.3703613
553.0374756	618.333313
566.9378662	621.0810547
544.1500244	494
431.915802	554.7368164
507.116272	550.6976929
492.5615234	572.3076782
499.5157776	562.1052856
489.6470642	550.7843018
607.2352905	612.9411621
453	560
472.2529297	508.6274414
528.7000122	609.333313
497.6166687	552.5
549.6083374	515
550.0033569	585.8427124
512.9161987	607.9411621
550.4439697	657.5999756
584.7190552	633.333313
540.9846191	674.7692261
444.7524719	519.0098877
558.0291748	652.5
462.7250061	515.833313
537.3007813	575.8729858
417.0071411	408.5714417
566.3739014	589.5652466
552.875	582
587.0683594	608
559.1849976	559
549.9747314	619.3103638
548.4500122	634.4827881
578.1040649	652.5714111
568.460022	605.0908813
557.3499756	611.4285889
557.7075806	625.7575684
574.7258301	612.5170288
461.9703674	520.7407227
536.8425293	589.7872314
653.0499878	741.7857056
662.973999	685.5999756
501.8333435	543.333313
549.8060303	612.1212158
525.3047485	575.2380981
453.8999939	531.5789185
486.875	502.5
526.9896851	556.5516968
598.3285522	660.9523926
457.9933472	480
563.149292	610
461.1246643	545.116272
612.5250244	711.7857056
485.0058899	534.9019775
544.3040161	549.5999756
597.4414063	644.6464844
577.5479736	642.7397461
605.7574463	678.8118896
553.0631714	610.5263062
516.8634033	589.1549072
514.7299805	526.9285889
616.3499756	674
559.4199829	573
491.206665	623.111084
548.6176758	619.4117432
561.2999878	591.4285889
593.387085	689.5238037
580.6346436	644.6153564
379.5	486.25
527.0933228	606.666687
512.2235107	556.4705811
570.8964233	644.2857056
626.0740967	587.4074097
580.604248	633.1914673
582.5	625.2174072
512.0351563	589.7297363
447.4791565	484.1666565
572.9888916	577.777771
665.9833374	754.444458
515.932373	642.3529663
510.882843	567.4285889
448.4899902	555.5
519.0548096	581.2903442
602.1918335	647.9069824
478.9583435	508.3333435
555.5314941	624.8148193
611.6383057	671.914917
578.8895874	638.75
588.6882324	615.2941284
642.8833618	603.333313
574.6777954	680
475.2652283	528.6956787
488.1684265	522.1052856
447.5384521	514.6153564
439.6000061	540
595.7466431	649.333313
457.305542	586.666687
477.8999939	563.6363525
485.3218689	605
441.9416809	535
516.8713989	572.1428833
526.2474976	598.5
480.3703613	504.8148193
432.848175	497.4545593
474.2492065	556.71875
534.9117432	637.6470337
410.7749939	488.75
428.3617554	499.6078491
606.1762085	699.0476074
441.0657959	501.578949
427.1897583	498.9743652
463.2374878	571.25
448.3252869	509.4505615
517.1414795	557.5609741
445.1085815	514.5714111
457.2714233	555.9447021
480.5480042	588.7999878
462.4500122	531.8181763
506.5936279	561.2766113
486.5846252	586.9230957
481.8134766	543.8461304
430.4400024	509.3333435
484.7399902	529.7142944
664.3296509	736.2963257
441.5203247	519.6610107
535.9363403	572.7272949
438.3815918	537.8947144
443.8636475	530.9091187
432.9555664	494.3434448
466.4230652	540.3846436
451.2999878	542.3076782
451.7055664	504.444458
465.2714233	522.1428833
439.2250061	502.5
565.5745239	661.0908813
495.3097534	548.7805176
495.5648193	526.111084
512.4666748	597
449.9700012	509
430.309082	527.7272949
450.4051819	522.3376465
517.8200073	551.5
461.6045532	523.6363525
469.7958374	466.6666565
472.6933289	526
450.0296326	496.6666565
584.0633545	658.666687
594.0718994	635.625
498.1582642	577.6378174
589.1383057	621.682251
520.9885864	592
477.6333313	520.3174438
500.9769287	593.8461304
500.4288025	518.1356201
594.493103	670.3448486
516.2750244	603.333313
457.7032166	542.5806274
449.2363586	600
481.1904907	551.4285889
505.65625	569.583313
486.5131531	540.2631836
468.1234436	550.625
486.3638306	533.6170044
443.9469299	505.7142944
419.6722107	485.555542
493.2833252	540
447.8644409	542.222229
462.6348572	541.2120972
524.5856934	651.4285889
474.8974609	535.1898804
424.2119141	488.4403687
415.88974	531.7948608
653.9935303	683.2258301
478.9489441	556.1702271
466.0386047	503.9603882
571.5884399	600.7692261
480.8150024	494
441.7103577	473.7930908
518.1286011	540
421.4958191	490
484.6321411	540
592.9782715	647.8261108
474.3107605	540.5063477
469.196167	530
482.9938354	550.7692261
471.4974365	544.6153564
467.4353943	561.9468994
443.5771484	529.1428833
468.309082	543.0302734
473.6980896	542.0253296
524.3800049	588
567.4199829	632
536.8629761	586.666687
444.3573303	514.1463623
461.7380981	507.6190491
455.090332	534.1935425
481.2636414	550.4545288
469.9530334	534.2424316
470.6099854	628
430.7555542	540.7407227
429.5913086	504.3478394
471.1952515	552.1428833
539.5650024	655
490.7666626	506.6666565
467.3851013	548.085083
452.1111145	538.888916
454.9974976	533
453.8230286	532.9831543
547.2111206	532.222229
597.0073853	640
483.3409119	553.6363525
456.5597534	536.3636475
464.1488647	532.932312
427.5583191	431.6666565
428.394104	481.7647095
494.2680054	553.2000122
461.4363708	518.1818237
479.625	565
485.4107056	527.1428833
451.9048767	499.512207
501.3935547	652.9031982
437.3500061	566
459.0754089	504.5901489
553.9613037	618.7096558
551.1333618	610
427.6590881	532.7272949
458.1172485	524.8275757
448.0045471	585.4545288
455.7160645	549.4642944
488.2164001	619.3442383
588.9681396	634.4927368
565.7853394	627.3394775
542.2740479	595.9869995
554.7999878	576.666687
533.2937622	503.75
459.6000061	570.6451416
461.5946045	516.1080933
461.3833313	492.8571472
479.4816284	573.4693604
526.2000122	613.5999756
546.7816162	601.9387817
487.1976624	542.7907104
462.0871887	555.8974609
509.7329712	567.2527466
450.0858765	515.6940918
525.7055664	585.9259033
451.7310486	512.9310303
456.7054443	533.9130249
428.355957	510.629364
487.5470581	591.1764526
440.2607727	481.5189819
441.5736694	503.1578979
469.188446	534.5578003
567.9500122	578.75
548.8935547	616.7741699
492.0333252	645.333313
506.309845	515.4098511
432.1642761	494.2857056
517.3800049	546
459.6555481	536.666687
633.5742188	655.4838867
426.4583435	550
417.2838745	502.580658
614.4199829	627
514.0170898	553.6752319
492.7930298	558.1395264
449.0111084	518.888916
504.831665	563
467.9237976	613.333313
456.7607727	548.2352905
574.145813	648.192749
524.1519775	676
452.3865967	555.5357056
608.4086914	649.5652466
598.005249	596.8421021
460.1763611	541.8181763
489.5062561	507.5
508.2922974	598.0769043
505.5896606	559.3103638
453.7981873	528.7272949
486.7935181	554.8051758
450.116333	537.9591675
476.5909119	470.9090881
487.9019165	630
467.9877319	511.9298096
470.0229187	547.083313
498.4624939	686.25
498.7695618	547.5362549
483.8686523	554.0678101
478.2399902	573.1428833
458.1430664	547.3846436
660.9979858	708.163269
598.7639771	719.2000122
627.4933472	727.666687
491.8774719	570.8791504
491.6658936	567.6300659
485.6459351	510.5405273
642.6445313	712.34375
463.9163818	590.4918213
530.2815552	601.8947144
455.9717102	552.0755005
492.206665	577.333313
445.248291	493.4482727
580.5740967	757.0370483
493.308136	554.883728
487.8250122	537.5
505.7124939	550
482.9176331	591.3725586
488.7192383	606.1538696
443.313324	513.777771
453.2846069	560
444.8674011	490
516.6624756	515
469.1972351	502.222229
456.4285583	531.4285889
451.2437439	525
499.654541	578.1818237
495.2441101	589.7058716
461.1227417	542.7272949
469.972229	555.555542
500.7600098	568.6153564
411.2842102	486.3157959
451.6677551	512.9031982
561.6282349	708.2051392
438.762207	525.111084
444.9437561	466.25
465.598053	566.2745361
417.5566711	498
463.3266602	503.3333435
400.052948	517.6470337
554.8599854	789
462.9354248	536.666687
502.9105225	546.3157959
492.3756409	546.1538696
525.5588379	532.9411621
457.4090881	449.0909119
437.9569397	534.722229
429.2071533	495.7142944
514.1090698	511.8181763
440.4943542	498.8709717
511.4222107	583.333313
450.8973083	530.2702637
485.7438965	514.1463623
464.4849854	517
476.942749	527.7419434
492.6566772	582.666687
425.9828491	491.4285583
446.2846069	536.5384521
441.125	548.333313
439.5125122	447.5
634.480957	680.6349487
557.479187	610
513.5046387	574.2635498
428.907135	522.1428833
476.6080322	550.6173096
468.9290161	557.4046021
515.3638306	505.6595764
592.6324463	687.0270386
679.6599731	688.5
478.6896667	523.4483032
448.9230652	553.8461304
421.2651062	449.3023376
467.043335	522
431.1889038	531.8518677
424.6142883	488.5714417
443.7238159	515.2380981
481.7315674	495.7894592
494.8742065	567.7419434
486.3814087	576.2790527
451.5114136	562.2857056
504.5888977	523.333313
466.8632202	531.3548584
461.0153809	509.4807739
491.5263062	632.6315918
603.9066772	576
462.1459351	552.7026978
481.6769104	427.6923218
520.708313	595.555542
443.994873	524.1025391
653.6535645	704.2857056
657.5192261	693.0769043
500.6074219	615.1851807
455.2351379	495.1351318
517.3303833	547.088623
486.847229	627.222229
456.4666748	497.5
490.3800049	529.333313
566.3878784	687.2727051
474.7834778	558.1818237
537.1875	565.833313
447.6952515	567.6190186
479.9770508	537.3770752
504.2894592	631.5789185
472.5382996	585.5319214
442.345459	503.6363525
440.9356995	624.2857056
500.3787842	548.4848633
500.0375061	579.6428833
509.0058899	583.5294189
499.4057007	573.1707153
436.0641479	498.4905701
418.9864807	465.9459534
448.2233276	487.3333435
500.5663452	557.8217773
459.2035828	527.1428833
491.3156738	583.1372681
516.2600098	522.4615479
579.222229	658.333313
530.4384766	549.2307739
501.8729248	594.166687
492.0976868	564.3076782
480.4333191	544.8485107
423.256012	520.7999878
444.1949158	524.0678101
454.6400146	526
449.8372192	521.2766113
499.9333191	600
422.4049988	513
504.1499939	583
448.8306274	526.9387817
631.3166504	706.666687
484.3500061	516.666687
472.8244324	541.6279297
562.111084	631.7460327
598.7990112	671.5384521
451.4382935	519.5744629
470.0818176	505.4545593
463.109375	557.5
458.5307617	526.1538696
466.903717	538.7654419
413.1000061	492.7272644
469.5428467	525.7142944
446.5861206	527.222229
532.1079712	594.4000244
517.9216919	557.6744385
445.4384766	580
464.0930176	540.9302368
469.9804077	560.1398315
453.5526733	542.6785889
462.6086121	518.279541
458.9684143	526.8421021
425.7181702	494.5454407
456.7261963	546.1904907
453.1188965	509.6062927
476.1712646	541.914917
480.4758911	575.4216919
466.4349976	492
576.4478149	644.3478394
495.8538513	621.5384521
498.7647095	551.7647095
453.131897	565.5072632
496.9700012	528
441.8857117	500
445.9142761	535.7142944
456.7951965	516.1538696
512.3631592	575.7894897
519.0762329	567.25
448.2676392	505.8823547
477.4718628	558.125
493.8880005	508
452.8200073	561.5999756
480.4407349	548.888916
530.8062744	582.5
487.0142822	554.6428833
488.1555481	506.6666565
586.6981201	660.7546997
481.6608582	575.3043213
613.9642944	657.6190186
483.5052185	575.9476929
450.6181946	523.0302734
487.4909058	578.1818237
457.4249878	564.5
484.144104	511.1764832
566.8125	590
474.11203	548.5714111
478.2916565	554.583313
477.953125	571.25
458.5888977	500
458.3972168	531.111084
396.2749939	529.166687
414.1677551	492.9032288
429.5499878	525.208313
407.8357239	476.4285583
475.9336853	566.0869751
473.4750061	550
574.7846069	556.9230957
576.4304199	694.7825928
487.6478882	516.3025513
478.6322632	482.580658
457.16922	509.2307739
454.0217285	548.6956787
483.232605	582.1738892
449.2946472	531.7857056
433.6434631	503.4782715
442.6588135	527.0588379
502.5920715	566.666687
472.25	520.666687
443.0047607	510.4761963
463.9024963	530.25
521.77948	583.0769043
438.7142944	553.333313
465.0022583	547.0454712
600.3352661	690.5882568
389.0769348	480
465.3599854	562
438.0733337	506.6666565
448.9673462	514.2857056
690.7358398	727.5471802
650.3640747	672.8204956
553.0150146	613
466.1333313	488
570.1153564	635.8974609
476.7370911	502.2808838
478.6157837	495.7473755
563.7612915	630.9677124
502.6684265	552.6315918
431.2999878	500.3389893
444.8268433	492.6829224
432.6700134	492
459.9133301	517.333313
478.3366394	521.9802246
464.9907837	522.3076782
559.0421143	707.3684082
456.475769	534.5454712
436.3374939	497.5
454.7024536	505.3658447
476.6799927	556.666687
477.3061523	555.8903809
592.0599976	612
567.1566772	608
446.6339111	520.3389893
483.9738159	540.4761963
444.4344177	501.6393433
462.3821411	538.5714111
482.6785583	580
411.3888855	504.444458
429.0640564	513.75
464.8299866	520
436.9249878	450
501.7077026	578.4615479
448.59729	525.4053955
453.3427124	516.25
484.5622253	583.111084
494.0044556	569.777771
504.7225952	538.0645142
526.789978	555.2000122
594.8388672	655.555542
620.6799927	680
475.2928467	534.7619019
477.7900696	564.6281128
477.625	525.833313
639.9699707	654
461.2353516	494.6707458
470.1264343	536.7816162
540.3649902	602
551.595459	604.5454712
610.4000244	710.0845337
677.5325317	618.5221558
442.0977783	531.111084
534.4699707	634.8499756
474.2338562	555.6923218
457.8023682	552.9411621
477.5263062	541.0526123
475.4798889	558.7939453
519.5478516	660.8695679
500.5974121	609.8701172
456.6862488	510.25
446.286499	504.8648682
588.2444458	663.333313
491.3054504	600.6363525
484.8399963	516.5714111
479.6538391	588.4615479
438.652771	468.8888855
444.7822266	587.333313
483.6089172	604.2857056
547.5411987	592.9411621
445.2581482	554.883728
422.6894836	484.2105408
424.6000061	508.5714417
476.0125122	593.75
419.5181885	538.1818237
441.0722351	485.555542
417.6618958	500
469.8928528	540
458.4920044	542.4000244
449.6847534	555.5932007
519.0900269	524.4000244
457.9789429	538.4210815
452.1065369	578.6956787
473.1631165	551.914917
439.4456177	522.8070068
462.9804382	567.3912964
484.2297363	521.6216431
490.7583923	542.6548462
464.7902527	511.2195129
420.8333435	473.75
617.1485596	701.4705811
562.8231812	623.4146118
450.3963013	517.5
463.4389954	565.4000244
534.5449829	647
475.2740784	544.8148193
437.5434875	532.1738892
429.1838684	469.6774292
408.7312622	510
461.5	502
567.1160278	612.7999878
483.113739	571.5
449.7905579	521.3207397
447.3581543	537.6744385
443.6928711	497.6190491
577.828064	675.4385986
454.6325073	510
449.1214294	637.1428833
483.7357178	572.1428833
578.0727539	693.6363525
545.4699097	669.2307739
511.3607178	569.6428833
439.4311218	522.222229
446.4320068	533.0666504
444.5557251	530.5714111
472.5282898	550.8965454
535.2958374	690
431.7888794	514.444458
539.4000244	760
595.0967407	601.666687
465.3845215	562.2099609
432.6533203	471.3333435
478.7851868	524.444458
446.0029297	492.9411621
456.5648499	533.5134888
442.9661255	536.5289307
550.2849731	702
440.2463379	547.3170776
473.1639404	500
451.3713074	545
442.225769	506.3917542
431.7999878	553.333313
429.0441284	511.1764832
426.5539856	518.7999878
444.3999939	540
457.8023682	551.4285889
443.2026978	570.810791
503.6087036	559.1304321
458.4235229	528.8235474
493.2362976	547.2580566
652.0187378	733.541687
524.3271484	585.4237061
493.7200012	652
570.1101074	640.2020264
619.0419312	585.8064575
683.1140747	732.2963257
671.1363525	732.2727051
583.3411865	660
690.9811401	736.0839233
592.1744995	682.7451172
585.3909302	589.5454712
586.2641602	605.6604004
565.7984009	657.4193726
613.7704468	639.0908813
533.7510376	627.755127
621.6226196	666.083313
602.6177979	652.876709
541.817749	618.7341919
583.2125244	671.875
639.8675537	689.7297363
491.4090271	568.333313
458.2339172	546.0714111
459.6856689	523.7705078
464.5142822	513.0952148
477.035553	538.4337158
464.5086975	501.7391357
445.5518188	525.4785767
505.5717468	608.2608643
508.6076965	596.9230957
500.1684265	580
527.8106689	576.2666626
444.4727173	512.7272949
459.7077637	526.213562
579.2759399	586.666687
584.8689575	671.0344849
508.0308228	590.8270874
475.6463623	563.1884155
503.2882385	591.7647095
569.5803223	650.3030396
459.3930969	511.8275757
467.069397	488.163269
480.5353088	497.6470642
457.875	515
468.8937378	576.25
432.0499878	517.1428833
465.1368408	489.4736938
547.7888794	609.6296387
494.4384766	563.0769043
465.096283	526.666687
491.1161499	587.2307739
455.0178528	502.8571472
457.4219971	511.6000061
452.6310425	508.9655151
456.8079224	528.1188354
574.2095947	627.6923218
583.9589233	647.8571167
577.3782349	645.2174072
525.9353027	641.1764526
499.0454407	640
565.5507202	673.333313
522.6821289	657.8571167
476.8722229	546.666687
586.946167	678.4615479
643.03125	682.708313
625.7524414	702.6229248
525.0764771	642.9411621
464.3066711	630.666687
619.2853394	645.2666626
482.5392456	571.9626465
541.960022	601.7142944
588.6090698	636.3636475
535.5062256	592.5
525.7979736	578
439.822052	540.7179565
471.8951111	527.3170776
517.6322021	594.2373047
447.7481079	526.5443115
434.8652039	491.3043518
475.8434753	544.3478394
461.0753479	520.289856
449.2675781	515.555542
714.369812	722.5396729
486.4482422	581.3986206
529.788208	549.4117432
694.8319092	682.5984497
430.7593689	547.5
491.862793	526.5116577
474.0266724	534
441.7597046	510.7462769
647.6258545	653.7930908
445.9920044	532.7999878
449.9371643	553.0769043
468.6581421	565.116272
447.8210449	538.4210815
438.2467957	528.9361572
489.6218872	608.125
450.3063965	522.3076782
547.8068848	635.1724243
610.0697021	683.1060791
485.5062561	591.25
453.330658	552.7999878
439.9389038	554.444458
465.5411682	473.6470642
468.0400085	519.2000122
425.8999939	535
484.4588318	515.2941284
446.9324341	538.3783569
635.5531006	719.375
569.0338135	650
473.1605835	534.3065796
439.9333191	493.7198181
479.8680115	613.5999756
463.4880066	484.7999878
465.068512	575.5905762
462.8954468	547.2727051
452.86026	540.5479736
461.1054382	539.3478394
412.1856995	521.9047852
446.928833	563.4615479
474.5961609	596.9230957
451.4787598	550.7437744
533.8964233	635.7142944
462.1794739	497.4358826
409.911438	461.7142944
581.3959961	590.1333618
435.3859863	496.2616882
418.0833435	473.3333435
431.9400024	438.6666565
441.9500122	557.6470337
438.0862122	535.1724243
531.956543	623.4782715
437.763031	500.8695679
620.6959839	634.4400024
446.2470703	503.5294189
415.09375	506.25
451.5211487	548.0769043
466.8963013	503.3333435
446.0617065	521.7021484
475.2127075	529.8412476
449.2269287	543.8461304
456.7045593	522.5090942
433.3863525	480.9090881
461.5708313	478.75
440.8684082	491.578949
491.83078	581.2820435
445.3969727	476.0606079
643.8255005	722.4489746
627.9466553	661.333313
508.6898193	550.9554443
568.989502	641.0526123
435.1459961	531.2000122
416.0777893	483.7037048
469.5083313	493.3333435
463.7349854	543
480.4150085	568.5
503.3807678	546.9230957
458.3578796	546.3157959
434.9571533	492.1428528
475.2457275	518.8571167
486.8807678	539.4871826
575.1500244	608.8235474
486.0450134	499.625
533.5949707	573
580.3235474	666.7647095
632.2893066	722.5
647.345459	670
766.538208	820
495.9435425	578.0861206
499.9820862	605.074646
508.1778259	606.8548584
531.1777954	594.444458
422.3699951	473
532.9257813	617.9031982
434.0526428	498.9473572
473.4368286	538.9473877
455.2658997	482.2727356
445.0687561	491.25
550.1762085	678.0952148
539.3538208	670
525.005188	603.4483032
468.7562561	595.416687
444.7102661	507.1794739
417.7000122	520
463.9649048	571.0350952
481.980896	582.6470337
430.9679871	541.5999756
683.8623657	701.8803711
441.7338562	525.5384521
485.7449951	590
464.8599854	489.3333435
544.5421143	594.2105103
469.720459	540.4545288
408.3381042	487.4285583
424.9083252	535
454.6263123	504.2105408
435.4272766	540
555.7071533	621.4285889
432.9744568	498.2978821
448.9941101	512.9411621
515.8043213	693.043457
458.7186584	538.9830322
475.552948	561.3071899
456.019989	512
605.1833496	667.6190186
676.0894775	688.4210815
519	626.4000244
446.3304443	507.3912964
447.2725525	519.6078491
431.2134094	489.2783508
506.8588257	585.8823242
443.3330688	505.4846191
569.8344727	613.1034546
457.1777649	515.4815063
426.9500122	460
464.6799927	506.8571472
458.2657471	535.6164551
435.0632629	485.204071
573.4299927	705
547.3218994	565.625
607.4375	691.25
442.5816345	530.2041016
468.8143005	472.8571472
453.786377	535.4545288
436.1454468	489.0909119
461.2216797	528.192749
455.0181885	534.5454712
447.99823	507.0796509
571.3400269	644
449.9397888	537.4193726
535.6066895	605.333313
430.2999878	488.2105408
416.1073303	498.7561035
588.0800171	538
467.8490295	525.4901733
516.0831299	564.8421021
451.1376343	526.666687
489.4937439	570
400.3125	460
443.1839905	483.2000122
403.9899902	500
452.8140564	570.9375
412.2413025	487.8260803
446.8999939	503.3333435
521.4000244	674.666687
416.57547	493.9622498
418.6363525	436.3636475
486.4846191	632.3076782
431.6643982	494.5205383
440.9839172	528.2142944
469.2090759	596.3636475
483.1818237	614.5454712
394.3363647	494.5454407
435.6000061	525.9459229
458.2794495	560.8218994
446.9949341	543.2911377
526.2956543	531.3043213
421.04422	526.5384521
431.5466614	516.666687
492.8068848	519.3103638
401.5571289	494.2857056
463.157135	539.0476074
456.4500122	610
435.3510742	537.8723145
554.9368286	584.2105103
537.3464355	583.9285889
739.5479126	704.2253418
473.0476074	532.3809814
475.2271118	556.6101685
551.5153809	627.6923218
592.2727051	633.333313
453.631134	528.3606567
440.0079956	538.4000244
497.7054138	544.4960938
511.1910706	544.6428833
460.4609375	522.0952148
452.0869446	529.2753906
